orphanet id	name	prevalence count
85197	Genochondromatosis type 1	1
3000	Familial male-limited precocious puberty	1
1580	Distal monosomy 10p	1
99952	Charcot-Marie-Tooth disease type 4F	1
172	Progressive familial intrahepatic cholestasis	1
225154	Familial infantile bilateral striatal necrosis	1
2582	Myalgia-eosinophilia syndrome associated with tryptophan	1
163921	Posttransplant acute limbic encephalitis	1
163934	Atopic keratoconjunctivitis	1
3306	Inverted duplicated chromosome 15 syndrome	1
3188	Congenital pulmonary veins atresia or stenosis	1
99939	Autosomal dominant Charcot-Marie-Tooth disease type 2E	1
79273	Hereditary coproporphyria	1
99949	Charcot-Marie-Tooth disease type 4C	1
225147	Sporadic infantile bilateral striatal necrosis	1
3176	Spina bifida-hypospadias syndrome	1
209989	Non-papillary transitional cell carcinoma of the bladder	1
2260	Oligomeganephronia	1
317430	Combined immunodeficiency due to STIM1 deficiency	1
1698	Mosaic trisomy 12	1
1706	Mosaic trisomy 15	1
551	MERRF	1
593	Myofibrillar myopathy	1
1445	Ring chromosome 21 syndrome	1
209959	Phacoanaphylactic uveitis	1
1552	Currarino syndrome	1
210110	Intermediate osteopetrosis	1
319319	Renal medullary carcinoma	1
99956	Charcot-Marie-Tooth disease type 4B2	1
99948	Charcot-Marie-Tooth disease type 4A	1
85193	Idiopathic juvenile osteoporosis	1
85188	Metaphyseal dysplasia, Braun-Tinschert type	1
209956	Idiopathic uveal effusion syndrome	1
79345	Brachytelephalangic chondrodysplasia punctata	1
99947	Autosomal dominant Charcot-Marie-Tooth disease type 2A2	1
319276	Clear cell renal carcinoma	1
319251	Rift valley fever	1
233	Duane retraction syndrome	1
79303	Congenital bile acid synthesis defect type 2	1
133	Chronic beryllium disease	1
240	Léri-Weill dyschondrosteosis	1
79305	Progressive familial intrahepatic cholestasis type 3	1
79304	Progressive familial intrahepatic cholestasis type 2	1
79306	Progressive familial intrahepatic cholestasis type 1	1
2311	Autosomal recessive spondylocostal dysostosis	1
358	Gitelman syndrome	1
319298	Papillary renal cell carcinoma	1
319303	Chromophobe renal cell carcinoma	1
99950	Charcot-Marie-Tooth disease type 4D	1
1308	C syndrome	1
315311	Classic congenital adrenal hyperplasia due to 21-hydroxylase deficiency, simple virilizing form	1
79301	Congenital bile acid synthesis defect type 1	1
79399	Autosomal dominant generalized epidermolysis bullosa simplex, intermediate form	1
166291	Dirofilariasis	1
99916	Malignant Sertoli-Leydig cell tumor of the ovary	1
79445	Pseudopseudohypoparathyroidism	1
952	Acrofacial dysostosis, Weyers type	1
79431	Oculocutaneous albinism type 1A	1
209335	Autosomal dominant adult-onset proximal spinal muscular atrophy	1
99915	Maligant granulosa cell tumor of the ovary	1
79434	Oculocutaneous albinism type 1B	1
79435	Oculocutaneous albinism type 4	1
79455	Cutaneous mastocytoma	1
79457	Maculopapular cutaneous mastocytosis	1
419	Hyperprolinemia type 1	1
79443	Pseudohypoparathyroidism type 1A	1
2619	Brachydactylous dwarfism, Mseleni type	1
1878	TRIM32-related limb-girdle muscular dystrophy R8	1
99905	Streptobacillary rat-bite fever	1
99903	Spirillary rat-bite fever	1
1946	Amelocerebrohypohidrotic syndrome	1
758	Pseudoxanthoma elasticum	1
314802	Short stature due to partial GHR deficiency	1
2604	Familial visceral myopathy	1
79402	Intermediate generalized junctional epidermolysis bullosa	1
79400	Localized epidermolysis bullosa simplex	1
79444	Pseudohypoparathyroidism type 1C	1
99917	Theca steroid-producing cell malignant tumor of ovary, not further specified	1
79298	Diazoxide-resistant focal hyperinsulinism	1
27	Vitamin B12-unresponsive methylmalonic acidemia	1
79243	Pyruvate dehydrogenase E1-alpha deficiency	1
79244	Pyruvate dehydrogenase E2 deficiency	1
2297	Insulin-resistance syndrome type A	1
79238	Galactose epimerase deficiency	1
99925	Invasive mole	1
261	Emery-Dreifuss muscular dystrophy	1
79240	Glycogen storage disease due to liver and muscle phosphorylase kinase deficiency	1
79253	Mild phenylketonuria	1
79246	Pyruvate dehydrogenase phosphatase deficiency	1
314970	Lymphocytic hypereosinophilic syndrome	1
314962	Secondary hypereosinophilic syndrome	1
79479	Pemphigus vegetans	1
31	Oxoglutaric aciduria	1
314950	Primary hypereosinophilic syndrome	1
314918	Mild Canavan disease	1
79262	Adult neuronal ceroid lipofuscinosis	1
314911	Severe Canavan disease	1
314701	Primary systemic amyloidosis	1
3273	Synovial sarcoma	1
314684	Primary bone lymphoma	1
79481	Pemphigus foliaceus	1
226307	Hypothyroidism due to deficient transcription factors involved in pituitary development or function	1
83601	Steroid-responsive encephalopathy associated with autoimmune thyroiditis	1
213792	Adenosarcoma of the cervix uteri	1
100974	FRAXF syndrome	1
100973	FRAXE intellectual disability	1
217557	Pulmonary interstitial glycogenosis	1
2203	Hyperlysinemia	1
99734	Myotonia fluctuans	1
1147	Sheldon-Hall syndrome	1
1084	Isolated lissencephaly type 1 without known genetic defects	1
99748	Pontiac fever	1
1083	Microlissencephaly	1
99750	Atypical progressive supranuclear palsy syndrome	1
1775	Dyskeratosis congenita	1
217560	Neuroendocrine cell hyperplasia of infancy	1
570491	QRSL1-related combined oxidative phosphorylation defect	1
2552	Microsporidiosis	1
1672	Diencephalic syndrome	1
341	Viral hemorrhagic fever	1
167714	Unclassified acute myeloid leukemia	1
344	Arbovirus fever	1
99725	Pituitary gigantism	1
566	Congenital microcoria	1
99718	Leber plus disease	1
395	Homocystinuria due to methylene tetrahydrofolate reductase deficiency	1
408	Isolated glycerol kinase deficiency	1
148	Multiple carboxylase deficiency	1
1560	Cysticercosis	1
99688	Dermotrichic syndrome	1
99646	Metaphyseal chondromatosis with D-2-hydroxyglutaric aciduria	1
99735	Myotonia permanens	1
99736	Acetazolamide-responsive myotonia	1
1686	Cardiac diverticulum	1
98838	Primary mediastinal large B-cell lymphoma	1
98823	Chronic myelomonocytic leukemia	1
572543	RFVT2-related riboflavin transporter deficiency	1
98826	Refractory anemia	1
98829	Acute myeloid leukemia with abnormal bone marrow eosinophils inv(16)(p13q22) or t(16;16)(p13;q22)	1
98832	Acute myeloid leukemia with minimal differentiation	1
572550	RFVT3-related riboflavin transporter deficiency	1
171439	Childhood-onset nemaline myopathy	1
98831	Acute myeloid leukemia with 11q23 abnormalities	1
98834	Acute myeloblastic leukemia with maturation	1
171436	Typical nemaline myopathy	1
98833	Acute myeloblastic leukemia without maturation	1
171433	Intermediate nemaline myopathy	1
572354	Blepharophimosis-ptosis-epicanthus inversus syndrome type 1	1
98808	Autosomal dominant dopa-responsive dystonia	1
171430	Severe congenital nemaline myopathy	1
98523	Non-syndromic pontocerebellar hypoplasia	1
98809	Paroxysmal kinesigenic dyskinesia	1
98810	Paroxysmal non-kinesigenic dyskinesia	1
220386	Semilobar holoprosencephaly	1
1899	Arthrochalasia Ehlers-Danlos syndrome	1
572333	Blepharophimosis-ptosis-epicanthus inversus syndrome plus	1
98815	Benign childhood occipital epilepsy, Panayiotopoulos type	1
98818	Landau-Kleffner syndrome	1
1146	Distal arthrogryposis type 1	1
99647	Cheirospondyloenchondromatosis	1
238517	Hypotonia-cystinuria type 1 syndrome	1
3385	African trypanosomiasis	1
595133	Perivascular epithelioid cell neoplasm	1
169615	Idiopathic central precocious puberty	1
93622	Dent disease type 1	1
238624	Idiopathic intracranial hypertension	1
93938	Laryngotracheoesophageal cleft type 1	1
104008	Short bowel syndrome	1
93939	Laryngotracheoesophageal cleft type 2	1
238621	Ileal pouch anal anastomosis related faecal incontinence	1
556	Malakoplakia	1
103918	Tropical pancreatitis	1
2744	Horizontal gaze palsy with progressive scoliosis	1
238593	IgG4-related mesenteritis	1
228157	Marburg acute multiple sclerosis	1
93623	Dent disease type 2	1
238670	Isolated thyrotropin-releasing hormone deficiency	1
238654	Congenital primary megaureter, nonrefluxing and unobstructed form	1
2903	Familial spontaneous pneumothorax	1
93925	Alobar holoprosencephaly	1
93924	Lobar holoprosencephaly	1
93926	Midline interhemispheric variant of holoprosencephaly	1
103908	Congenital sodium diarrhea	1
306	Benign familial infantile epilepsy	1
238650	Congenital primary megaureter, refluxing form	1
238646	Congenital primary megaureter, obstructed form	1
238642	Primary megaureter, adult-onset form	1
98497	Genetic peripheral neuropathy	1
705	Pendred syndrome	1
99657	Primary dystonia, DYT2 type	1
2020	Congenital fiber-type disproportion myopathy	1
238468	Hypohidrotic ectodermal dysplasia	1
2566	Chronic Epstein-Barr virus infection syndrome	1
169793	Severe hemophilia B	1
417	Neonatal severe primary hyperparathyroidism	1
570438	HHV-8-associated multicentric Castleman disease	1
99095	Congenital Gerbode defect	1
3260	Idiopathic hypereosinophilic syndrome	1
217340	17q21.31 microduplication syndrome	1
99094	Laubry-Pezzi syndrome	1
93605	Bartter syndrome type 3	1
238557	Chuvash erythrocytosis	1
2745	Opitz GBBB syndrome	1
328	Congenital factor X deficiency	1
295	Fetal parvovirus syndrome	1
93607	Autosomal recessive proximal renal tubular acidosis	1
93608	Autosomal dominant distal renal tubular acidosis	1
93610	Distal renal tubular acidosis with anemia	1
238547	Acquired secondary polycythemia	1
238536	Congenital secondary polycythemia	1
169796	Moderate hemophilia B	1
93591	Infantile nephronophthisis	1
169799	Mild hemophilia B	1
1851	Multicystic dysplastic kidney	1
2612	Linear nevus sebaceus syndrome	1
98824	Atypical chronic myeloid leukemia	1
171442	Adult-onset nemaline myopathy	1
98848	Indolent systemic mastocytosis	1
441	Pure autonomic failure	1
3307	Tetrasomy 18p	1
169189	Autosomal dominant centronuclear myopathy	1
99013	Spastic paraplegia type 7	1
99000	Adult-onset foveomacular vitelliform dystrophy	1
98977	Juvenile glaucoma	1
439	Isolated right ventricular hypoplasia	1
335	Congenital fibrinogen deficiency	1
98761	Spinocerebellar ataxia type 10	1
2194	Anti-HLA hyperimmunization	1
1576	Infantile bilateral striatal necrosis	1
98974	Fuchs endothelial corneal dystrophy	1
231147	Silver-Russell syndrome due to maternal uniparental disomy of chromosome 11	1
169186	Autosomal recessive centronuclear myopathy	1
231080	High-grade dysplasia in patients with Barrett esophagus	1
3092	Fixed subaortic stenosis	1
405	Familial hypocalciuric hypercalcemia	1
1727	22q11.2 duplication syndrome	1
231111	Drug-induced lupus erythematosus	1
1223	Balantidiasis	1
98962	Granular corneal dystrophy type I	1
98963	Granular corneal dystrophy type II	1
231500	Hermansky-Pudlak syndrome due to BLOC-3 deficiency	1
98964	Lattice corneal dystrophy type I	1
231040	Familial generalized lentiginosis	1
585867	Acute myeloid leukemia with t(9;22)(q34.1;q11.2)	1
1947	Progressive epilepsy-intellectual disability syndrome, Finnish type	1
1320	Idiopathic camptocormia	1
231393	Beta-thalassemia-X-linked thrombocytopenia syndrome	1
168829	Primary peritoneal carcinoma	1
231249	Hemoglobin E-beta-thalassemia syndrome	1
753	46,XY disorder of sex development due to 5-alpha-reductase 2 deficiency	1
231242	Hemoglobin C-beta-thalassemia syndrome	1
231237	Delta-beta-thalassemia	1
168782	Childhood disintegrative disorder	1
583856	Isolated splenic vein thrombosis	1
231226	Dominant beta-thalassemia	1
98626	Stromal corneal dystrophy	1
98627	Posterior corneal dystrophy	1
168966	Composite lymphoma	1
168960	Refractory anemia with excess blasts in transformation	1
2041	Coronary arterial fistula	1
1600	Monosomy 18q	1
18	Distal renal tubular acidosis	1
231222	Beta-thalassemia intermedia	1
98765	Spinocerebellar ataxia type 4	1
99042	Congenitally uncorrected transposition of the great arteries with coarctation	1
98760	Spinocerebellar ataxia type 8	1
2609	Isolated complex I deficiency	1
626	Large congenital melanocytic nevus	1
11	Pentasomy X	1
2841	Familial benign chronic pemphigus	1
385	Neurodegeneration with brain iron accumulation	1
217656	Familial isolated arrhythmogenic right ventricular dysplasia	1
98755	Spinocerebellar ataxia type 1	1
98850	Aggressive systemic mastocytosis	1
98868	Southeast Asian ovalocytosis	1
574957	Autosomal recessive mendelian susceptibility to mycobacterial diseases due to partial JAK1 deficiency	1
231568	Autosomal dominant generalized dystrophic epidermolysis bullosa	1
1154	Arthrogryposis-oculomotor limitation-electroretinal anomalies syndrome	1
231637	Rare surgically correctable form of primary aldosteronism	1
231625	Adrenocortical carcinoma with pure aldosterone hypersecretion	1
3124	Saccharopinuria	1
2133	Hemoglobin E disease	1
286	Vascular Ehlers-Danlos syndrome	1
285	Hypermobile Ehlers-Danlos syndrome	1
573278	Split cord malformation	1
98482	Idiopathic inflammatory myopathy	1
168572	Native American myopathy	1
231580	Primary unilateral adrenal hyperplasia	1
1132	Aortic arch defects	1
98841	Anaplastic large cell lymphoma	1
572385	Brachydactyly type B1	1
98842	Lymphomatoid papulosis	1
98845	Classic Hodgkin lymphoma, lymphocyte-rich type	1
572361	Blepharophimosis-ptosis-epicanthus inversus syndrome type 2	1
98846	Classic Hodgkin lymphoma, lymphocyte-depleted type	1
98428	Secondary polycythemia	1
98843	Classic Hodgkin lymphoma, nodular sclerosis type	1
98844	Classic Hodgkin lymphoma, mixed cellularity type	1
98849	Systemic mastocytosis with associated hematologic neoplasm	1
573253	Split cord malformation type II	1
982	Pulmonary valve agenesis	1
230857	Ehlers-Danlos/osteogenesis imperfecta syndrome	1
1054	Aneurysm of sinus of Valsalva	1
98948	Congenital symblepharon	1
98950	Partial cryptophthalmia	1
168621	Dysplasia of head of femur, Meyer type	1
98756	Spinocerebellar ataxia type 2	1
231512	Hermansky-Pudlak syndrome due to BLOC-2 deficiency	1
98938	Colobomatous microphthalmia	1
1455	Autosomal dominant coarctation of aorta	1
231031	Erythema palmare hereditarium	1
98933	Multiple system atrophy, parkinsonian type	1
98909	Desminopathy	1
98907	Neutral lipid storage disease with ichthyosis	1
98916	Acute inflammatory demyelinating polyradiculoneuropathy	1
288	Hereditary elliptocytosis	1
231013	Congenital trigeminal anesthesia	1
98892	Periventricular nodular heterotopia	1
1334	Chronic mucocutaneous candidiasis	1
230800	Toxin-mediated infectious botulism	1
82	Hereditary thrombophilia due to congenital antithrombin deficiency	1
580572	Intraductal tubulopapillary neoplasm of pancreas	1
235936	Familial hyperaldosteronism	1
98873	Congenital dyserythropoietic anemia type II	1
98306	Familial partial lipodystrophy	1
98881	Familial dysfibrinogenemia	1
98856	Charcot-Marie-Tooth disease type 2B1	1
240071	Classic progressive supranuclear palsy syndrome	1
103907	Chronic diarrhea due to glucoamylase deficiency	1
94058	Neovascular glaucoma	1
97339	Dural sinus malformation	1
97548	Right sided atrial isomerism	1
97364	Bilateral multicystic dysplastic kidney	1
249	Fibrous dysplasia of bone	1
97362	Renal hypoplasia, bilateral	1
97361	Renal hypoplasia, unilateral	1
97355	Caribbean parkinsonism	1
2334	Autosomal dominant keratitis	1
171918	T-cell non-Hodgkin lymphoma	1
216804	Osteogenesis imperfecta type 2	1
97337	Sinding-Larsen-Johansson disease	1
97336	Panner disease	1
97330	Thoracic outlet syndrome	1
171915	B-cell non-Hodgkin lymphoma	1
187	Citrullinemia	1
97335	Osgood-Schlatter disease	1
97292	Cardiogenic shock	1
903	Von Willebrand disease	1
97290	Familial papillary thyroid carcinoma with renal papillary neoplasia	1
228290	White fibrous papulosis of the neck	1
216729	Congenitally uncorrected transposition of the great arteries with cardiac malformation	1
228329	CLN1 disease	1
97285	Thyroid lymphoma	1
97278	PPoma	1
216718	Isolated congenitally uncorrected transposition of the great arteries	1
57	Glycogen storage disease due to aldolase A deficiency	1
228293	Pseudoxanthoma elasticum-like papillary dermal elastolysis	1
171700	Diffuse panbronchiolitis	1
423	Malignant hyperthermia of anesthesia	1
95708	Rare precocious puberty	1
95707	Idiopathic isolated micropenis	1
178512	Folliculotropic mycosis fungoides	1
97563	Pauci-immune glomerulonephritis with ANCA	1
97564	Pauci-immune glomerulonephritis without ANCA	1
329314	Adult-onset multiple mitochondrial DNA deletion syndrome due to DGUOK deficiency	1
216981	Niemann-Pick disease type C, juvenile neurologic onset	1
228312	Autoimmune hemolytic anemia, cold type	1
177926	Bleeding disorder in hemophilia A carriers	1
177929	Bleeding disorder in hemophilia B carriers	1
178029	Central diabetes insipidus	1
896	Waardenburg syndrome type 3	1
228299	Mid-dermal elastolysis	1
100986	Autosomal recessive spastic paraplegia type 5A	1
177107	Syndromic hypothyroidism	1
216975	Niemann-Pick disease type C, severe early infantile neurologic onset	1
100985	Autosomal dominant spastic paraplegia type 4	1
329469	Acute megakaryoblastic leukemia without Down syndrome	1
216978	Niemann-Pick disease type C, late infantile neurologic onset	1
329336	Adult-onset chronic progressive external ophthalmoplegia with mitochondrial myopathy	1
768	Familial long QT syndrome	1
1164	Allergic bronchopulmonary aspergillosis	1
941	D-glyceric aciduria	1
96176	Ring chromosome 13 syndrome	1
2420	Primary pulmonary lymphoma	1
97261	GRFoma	1
95702	X-linked adrenal hypoplasia congenita	1
1959	Evans syndrome	1
324648	Invasive non-typhoidal salmonellosis	1
163703	Febrile infection-related epilepsy syndrome	1
1202	Larynx atresia	1
85128	Bothnia retinal dystrophy	1
1309	Medullary sponge kidney	1
730	Autosomal dominant polycystic kidney disease	1
486	Autosomal dominant severe congenital neutropenia	1
437	Hypophosphatemic rickets	1
324611	Autosomal dominant Charcot-Marie-Tooth disease type 2 due to KIF5A mutation	1
1478	Interatrial communication	1
330	Congenital factor XII deficiency	1
1431	Paroxysmal dyskinesia	1
213812	Primitive neuroectodermal tumor of the cervix uteri	1
213746	Transitional cell carcinoma of the corpus uteri	1
84081	Senior-Boichis syndrome	1
84085	Hinman syndrome	1
234	Dubin-Johnson syndrome	1
1464	Univentricular heart	1
324601	X-linked cleft palate and ankyloglossia	1
83482	Mycoplasma encephalitis	1
83600	Encephalitis lethargica	1
2800	Extramammary Paget disease	1
83595	Colorado tick fever	1
100924	Porphyria due to ALA dehydratase deficiency	1
213787	Carcinosarcoma of the cervix uteri	1
795	Rare form of salmonellosis	1
220489	Rare hereditary hemochromatosis	1
85166	Platyspondylic dysplasia, Torrance type	1
97245	Congenital myopathy	1
98275	Myelodysplastic/myeloproliferative disease	1
98277	Acute myeloid leukemia with recurrent genetic anomaly	1
98274	Myeloproliferative neoplasm	1
171706	Short stature-delayed bone age due to thyroid hormone metabolism deficiency	1
3309	Tetrasomy 5p	1
98287	Histiocytic and dendritic cell tumor	1
1163	Aspergillosis	1
171673	Limbal stem cell deficiency	1
171676	NON RARE IN EUROPE: Periventricular leukomalacia	1
329	Congenital factor XI deficiency	1
644	NARP syndrome	1
171876	Generalized pseudohypoaldosteronism type 1	1
19	2-hydroxyglutaric aciduria	1
85169	Familial digital arthropathy-brachydactyly	1
85170	Mesomelic dysplasia, Savarirayan type	1
2843	Pentosuria	1
782	Axenfeld-Rieger syndrome	1
220497	Joubert syndrome with renal defect	1
171871	Renal pseudohypoaldosteronism type 1	1
220493	Joubert syndrome with ocular defect	1
322	Exstrophy-epispadias complex	1
85179	Infantile osteopetrosis with neuroaxonal dysplasia	1
213807	Leiomyosarcoma of the cervix uteri	1
178517	Localized pagetoid reticulosis	1
95715	Congenital hypothyroidism due to transplacental passage of TSH-binding inhibitory antibodies	1
94059	Uremic pruritus	1
93554	Mixed cryoglobulinemia type II	1
217064	5-fluorouracil poisoning	1
93403	Syndactyly type 2	1
2700	Noma	1
2442	X-linked lymphoproliferative disease	1
1505	Short rib-polydactyly syndrome	1
612	Potassium-aggravated myotonia	1
287	Classical Ehlers-Danlos syndrome	1
1020	Early-onset autosomal dominant Alzheimer disease	1
101085	Charcot-Marie-Tooth disease type 1F	1
93571	Dense deposit disease	1
217067	Pouchitis	1
93555	Mixed cryoglobulinemia type III	1
2466	MASA syndrome	1
331206	Severe combined immunodeficiency due to complete RAG1/2 deficiency	1
95720	Thyroid hypoplasia	1
101082	Charcot-Marie-Tooth disease type 1B	1
95719	Thyroid hemiagenesis	1
101083	Charcot-Marie-Tooth disease type 1C	1
95717	Idiopathic congenital hypothyroidism	1
96061	Mosaic trisomy 8	1
93173	Renal dysplasia, bilateral	1
330001	Wild type ATTR amyloidosis	1
101075	X-linked Charcot-Marie-Tooth disease type 1	1
2195	Dicarboxylic aminoaciduria	1
169802	Severe hemophilia A	1
93404	Syndactyly type 3	1
330012	High altitude pulmonary edema	1
1451	CINCA syndrome	1
93394	Brachydactyly type A4	1
240103	Progressive supranuclear palsy-corticobasal syndrome	1
180226	Embryonal carcinoma	1
93384	Brachydactyly type C	1
93388	Brachydactyly type A1	1
93387	Brachydactyly type E	1
240094	Progressive supranuclear palsy-pure akinesia with gait freezing syndrome	1
180229	Polyembryoma	1
240085	Progressive supranuclear palsy-parkinsonism syndrome	1
102724	Acute myeloid leukemia with t(8;21)(q22;q22) translocation	1
217059	Isolated congenital digital clubbing	1
228165	Baló concentric sclerosis	1
2377	Laurence-Moon syndrome	1
1018	X-linked Alport syndrome-diffuse leiomyomatosis	1
331235	Selective IgM deficiency	1
568	Microphthalmia, Lenz type	1
93359	Spondyloepimetaphyseal dysplasia with joint laxity	1
228140	Idiopathic ventricular fibrillation, non Brugada type	1
2443	Mitochondrial oxidative phosphorylation disorder due to nuclear DNA anomalies	1
101109	Spinocerebellar ataxia type 28	1
562	McCune-Albright syndrome	1
93360	Spondyloepimetaphyseal dysplasia with multiple dislocations	1
93420	FGFR3-related chondrodysplasia	1
180234	Mixed germ cell tumor	1
217080	Pulmonary fungal infections in patients deemed at risk	1
228285	Acquired cutis laxa	1
598	Multiminicore myopathy	1
329918	C3 glomerulopathy	1
94091	Mills syndrome	1
95429	Angioma serpiginosum	1
95430	Congenital tracheomalacia	1
95432	Primary progressive aphasia	1
95409	Acute adrenal insufficiency	1
228254	Elastoma	1
95161	Chronic hepatic porphyria	1
126	Blepharophimosis-ptosis-epicanthus inversus syndrome	1
95157	Acute hepatic porphyria	1
329971	Generalized juvenile polyposis/juvenile polyposis coli	1
329967	Intermittent hydrarthrosis	1
95494	Combined pituitary hormone deficiencies, genetic forms	1
94122	Cerebellar ataxia, Cayman type	1
95496	Pituitary stalk interruption syndrome	1
100978	Cloverleaf skull-asphyxiating thoracic dysplasia syndrome	1
95506	Primary hypophysitis	1
95626	Acquired central diabetes insipidus	1
329903	Immunoglobulin-mediated membranoproliferative glomerulonephritis	1
329308	Fatty acid hydroxylase-associated neurodegeneration	1
95613	Pituitary apoplexy	1
95712	Thyroid ectopia	1
95711	Congenital hypothyroidism due to developmental anomaly	1
95714	Primary congenital hypothyroidism without thyroid developmental anomaly	1
95713	Athyreosis	1
94093	Neuroleptic malignant syndrome	1
228264	Papular elastorrhexis	1
330032	Hemoglobin Lepore-beta-thalassemia syndrome	1
94090	Pseudohypoparathyroidism type 2	1
330041	Hemoglobin M disease	1
96167	Recombinant 8 syndrome	1
330021	Mercury poisoning	1
96169	Koolen-De Vries syndrome	1
217093	Mucopolysaccharidosis type 2, attenuated form	1
101097	Autosomal recessive Charcot-Marie-Tooth disease with hoarseness	1
330061	Actinic prurigo	1
178481	Intestinal botulism	1
217253	NMDA receptor encephalitis	1
94089	Pseudohypoparathyroidism type 1B	1
101041	Familial hypofibrinogenemia	1
292	Congenital enterovirus infection	1
101016	Romano-Ward syndrome	1
94088	Hereditary renal hypouricemia	1
94086	Blue diaper syndrome	1
101046	Autosomal dominant epilepsy with auditory features	1
228272	Primary anetoderma	1
178382	Congenital vertical talus	1
329874	Idiopathic giant cell myocarditis	1
893	WAGR syndrome	1
101011	Autosomal dominant spastic paraplegia type 31	1
94148	Autosomal dominant cerebellar ataxia type III	1
94147	Spinocerebellar ataxia type 7	1
94145	Autosomal dominant cerebellar ataxia type I	1
261330	Distal 22q11.2 microdeletion syndrome	1
1159	Progressive pseudorheumatoid arthropathy of childhood	1
93126	Pauci-immune glomerulonephritis	1
465508	Symptomatic form of hemochromatosis type 1	1
247834	Occult macular dystrophy	1
3406	Ulerythema ophryogenesis	1
3282	Multifocal atrial tachycardia	1
658	Non-histaminic angioedema	1
316	Progressive symmetric erythrokeratodermia	1
38	Acrokeratoelastoidosis of Costa	1
122	Birt-Hogg-Dubé syndrome	1
409	Hyperkeratosis lenticularis perstans	1
315	Erythrokeratoderma ''en cocardes''	1
2924	Isolated polycystic liver disease	1
700	Alopecia totalis	1
2451	Mucocutaneous venous malformations	1
573	Monilethrix	1
499	Kerion celsi	1
244283	Biliary atresia with splenic malformation syndrome	1
444	Marie Unna hereditary hypotrichosis	1
244242	HELLP syndrome	1
296	Ollier disease	1
864	Trichofolliculoma	1
671	Primary cutis verticis gyrata	1
720	Pili bifurcati	1
1677	Familial idiopathic dilatation of the right atrium	1
244275	De novo thrombotic microangiopathy after kidney transplantation	1
874	Primary adult heart tumor	1
264978	Drug or radiation exposure-related interstitial lung disease	1
875	Primary pediatric heart tumor	1
2429	Macrocephaly-spastic paraplegia-dysmorphism syndrome	1
764	Pyomyositis	1
779	Reynolds syndrome	1
2900	Leri pleonosteosis	1
31824	Colchicine poisoning	1
480520	Caroli syndrome	1
247667	Childhood-onset hypophosphatasia	1
275813	Pulmonary arterial hypertension associated with portal hypertension	1
247676	Adult hypophosphatasia	1
306431	Adult-onset immunodeficiency with anti-interferon-gamma autoantibodies	1
247378	Autosomal recessive secondary polycythemia not associated with VHL gene	1
275808	Pulmonary arterial hypertension associated with HIV infection	1
306553	Myospherulosis	1
247511	Autosomal dominant secondary polycythemia	1
2323	Sanjad-Sakati syndrome	1
31825	Methanol poisoning	1
3374	Triopia	1
31827	Paraquat poisoning	1
248095	Primary hypertrophic osteoarthropathy	1
31826	Ethylene glycol poisoning	1
31709	Infantile convulsions and choreoathetosis	1
247582	Citrin deficiency	1
31740	Hypersensitivity pneumonitis	1
264691	Isolated pulmonary capillaritis	1
264675	Hereditary pulmonary alveolar proteinosis	1
306498	PTEN hamartoma tumor syndrome	1
31828	Digitalis poisoning	1
306644	Complication after organ transplantation	1
485358	Propylthiouracil embryofetopathy	1
298644	Disorder of thiamine metabolism and transport	1
2388	Choreoacanthocytosis	1
786	Generalized glucocorticoid resistance syndrome	1
464329	Kaposiform lymphangiomatosis	1
477781	Primary condylar hyperplasia	1
498228	Phyllodes tumor of the prostate	1
793	SAPHO syndrome	1
251639	Subependymoma	1
2176	Infantile systemic hyalinosis	1
251646	Anaplastic ependymoma	1
502366	Squamous cell carcinoma of the lip	1
502363	Squamous cell carcinoma of the oral cavity	1
879	Tungiasis	1
529	Roch-Leri mesosomatous lipomatosis	1
454831	Acute radiation syndrome	1
500464	Squamous cell carcinoma of the nasal cavity and paranasal sinuses	1
401	Hymenolepiasis	1
472	Isosporiasis	1
723	Pneumocystosis	1
591	Furuncular myiasis	1
345	Dissecting cellulitis of the scalp	1
251679	Astroblastoma	1
168	Loose anagen syndrome	1
454887	Corticobasal syndrome	1
169	Ringed hair disease	1
251852	Embryonal tumor of neuroepithelial tissue	1
170	Woolly hair	1
202	Crandall syndrome	1
222	Erosive pustular dermatosis of the scalp	1
346	Quinquaud folliculitis decalvans	1
505	Graham Little-Piccardi-Lassueur syndrome	1
251576	Gliosarcoma	1
251582	Gliomatosis cerebri	1
537	Toxic epidermal necrolysis	1
639	Polyneuropathy associated with IgM monoclonal gammapathy with anti-MAG	1
2969	Proteus-like syndrome	1
488	Urachal cyst	1
247257	Inhalational anthrax	1
464321	Multifocal lymphangioendotheliomatosis-thrombocytopenia syndrome	1
2485	Melorheostosis	1
2483	Melkersson-Rosenthal syndrome	1
310	Reflex epilepsy	1
465	Congenital plasminogen activator inhibitor type 1 deficiency	1
498359	Aquagenic palmoplantar keratoderma	1
247203	Collecting duct carcinoma	1
722	Hypoplasminogenemia	1
464318	Verrucous hemangioma	1
2978	Chronic intestinal pseudoobstruction	1
105	Atresia of urethra	1
617	Congenital primary megaureter	1
750	Pseudoachondroplasia	1
454	Acquired ichthyosis	1
497188	Diffuse intrinsic pontine glioma	1
2481	Neurocutaneous melanocytosis	1
2980	Acrootoocular syndrome	1
247165	Infantile mercury poisoning	1
464359	Benign metanephric tumor	1
464343	Catastrophic antiphospholipid syndrome	1
