orphanet id	name_x	Symbol	name_y	prevalence count
320365	Autosomal dominant spastic paraplegia type 36	SPG36	Autosomal dominant spastic paraplegia type 36	2
320380	Autosomal recessive spastic paraplegia type 54	DDHD2	Autosomal recessive spastic paraplegia type 54	2
228302	Carnitine palmitoyl transferase II deficiency, myopathic form	CPT2	Carnitine palmitoyl transferase II deficiency, myopathic form	2
228305	Carnitine palmitoyl transferase II deficiency, severe infantile form	CPT2	Carnitine palmitoyl transferase II deficiency, severe infantile form	2
228308	Carnitine palmitoyl transferase II deficiency, neonatal form	CPT2	Carnitine palmitoyl transferase II deficiency, neonatal form	2
324718	ABetaA21G amyloidosis	APP	ABetaA21G amyloidosis	2
320375	Autosomal recessive spastic paraplegia type 55	MTRFR	Autosomal recessive spastic paraplegia type 55	2
228410	Polyvalvular heart disease syndrome	TAB2	Polyvalvular heart disease syndrome	2
228390	Frontonasal dysplasia-alopecia-genital anomalies syndrome	ALX4	Frontonasal dysplasia-alopecia-genital anomalies syndrome	2
1171	Cerebellar ataxia-areflexia-pes cavus-optic atrophy-sensorineural hearing loss syndrome	ATP1A3	Cerebellar ataxia-areflexia-pes cavus-optic atrophy-sensorineural hearing loss syndrome	2
228387	Spondylo-megaepiphyseal-metaphyseal dysplasia	NKX3-2	Spondylo-megaepiphyseal-metaphyseal dysplasia	2
217330	REN-related autosomal dominant tubulointerstitial kidney disease	REN	REN-related autosomal dominant tubulointerstitial kidney disease	2
324290	Early-onset Lafora body disease	PRDM8	Early-onset Lafora body disease	2
324585	Autosomal dominant intermediate Charcot-Marie-Tooth disease with neuropathic pain	MPZ	Autosomal dominant intermediate Charcot-Marie-Tooth disease with neuropathic pain	2
217335	RIN2 syndrome	RIN2	RIN2 syndrome	2
217055	Autosomal recessive intermediate Charcot-Marie-Tooth disease type A	GDAP1	Autosomal recessive intermediate Charcot-Marie-Tooth disease type A	2
223	Nephrogenic diabetes insipidus	AQP2	Nephrogenic diabetes insipidus	2
324262	Autosomal recessive congenital cerebellar ataxia due to MGLUR1 deficiency	GRM1	Autosomal recessive congenital cerebellar ataxia due to MGLUR1 deficiency	2
228423	Monocytopenia with susceptibility to infections	GATA2	Monocytopenia with susceptibility to infections	2
324581	Benign Samaritan congenital myopathy	RYR1	Benign Samaritan congenital myopathy	2
228415	5q35 microduplication syndrome	NSD1	5q35 microduplication syndrome	2
217085	Mucopolysaccharidosis type 2, severe form	IDS	Mucopolysaccharidosis type 2, severe form	2
2584	Classic mycosis fungoides	CD28	Classic mycosis fungoides	2
179	Birdshot chorioretinopathy	HLA-A	Birdshot chorioretinopathy	2
324588	Familial dyskinesia and facial myokymia	ADCY5	Familial dyskinesia and facial myokymia	2
217266	BNAR syndrome	FREM1	BNAR syndrome	2
2088	Fanconi-Bickel syndrome	SLC2A2	Fanconi-Bickel syndrome	2
320360	MT-ATP6-related mitochondrial spastic paraplegia	MT-ATP6	MT-ATP6-related mitochondrial spastic paraplegia	2
228426	Syndromic multisystem autoimmune disease due to Itch deficiency	ITCH	Syndromic multisystem autoimmune disease due to Itch deficiency	2
217012	Spinocerebellar ataxia type 31	BEAN1	Spinocerebellar ataxia type 31	2
2345	Isolated Klippel-Feil syndrome	GDF6	Isolated Klippel-Feil syndrome	2
324703	ABetaL34V amyloidosis	APP	ABetaL34V amyloidosis	2
832	Succinyl-CoA:3-oxoacid CoA transferase deficiency	OXCT1	Succinyl-CoA:3-oxoacid CoA transferase deficiency	2
221043	Hereditary fibrosing poikiloderma-tendon contractures-myopathy-pulmonary fibrosis syndrome	FAM111B	Hereditary fibrosing poikiloderma-tendon contractures-myopathy-pulmonary fibrosis syndrome	2
230851	Cardiac-valvular Ehlers-Danlos syndrome	COL1A2	Cardiac-valvular Ehlers-Danlos syndrome	2
314637	Mitochondrial hypertrophic cardiomyopathy with lactic acidosis due to MTO1 deficiency	MTO1	Mitochondrial hypertrophic cardiomyopathy with lactic acidosis due to MTO1 deficiency	2
280071	ALG11-CDG	ALG11	ALG11-CDG	2
3156	Senior-Loken syndrome	TRAF3IP1	Senior-Loken syndrome	2
1479	Atrial septal defect-atrioventricular conduction defects syndrome	NKX2-5	Atrial septal defect-atrioventricular conduction defects syndrome	2
3163	SHORT syndrome	PIK3R1	SHORT syndrome	2
280133	Complement component 3 deficiency	C3	Complement component 3 deficiency	2
3464	Woodhouse-Sakati syndrome	DCAF17	Woodhouse-Sakati syndrome	2
280142	Severe combined immunodeficiency due to LCK deficiency	LCK	Severe combined immunodeficiency due to LCK deficiency	2
331187	Immunodeficiency due to MASP-2 deficiency	MASP2	Immunodeficiency due to MASP-2 deficiency	2
2995	Baraitser-Winter cerebrofrontofacial syndrome	ACTG1	Baraitser-Winter cerebrofrontofacial syndrome	2
314811	Short stature due to GHSR deficiency	GHSR	Short stature due to GHSR deficiency	2
314777	Familial isolated pituitary adenoma	AIP	Familial isolated pituitary adenoma	2
329478	Adult-onset distal myopathy due to VCP mutation	VCP	Adult-onset distal myopathy due to VCP mutation	2
314718	Lethal arteriopathy syndrome due to fibulin-4 deficiency	EFEMP2	Lethal arteriopathy syndrome due to fibulin-4 deficiency	2
314721	Atypical dentin dysplasia due to SMOC2 deficiency	SMOC2	Atypical dentin dysplasia due to SMOC2 deficiency	2
331190	Immunodeficiency due to ficolin3 deficiency	FCN3	Immunodeficiency due to ficolin3 deficiency	2
3152	Sclerosteosis	LRP4	Sclerosteosis	2
369929	Primary hyperaldosteronism-seizures-neurological abnormalities syndrome	CACNA1D	Primary hyperaldosteronism-seizures-neurological abnormalities syndrome	2
314632	ATP13A2-related juvenile neuronal ceroid lipofuscinosis	ATP13A2	ATP13A2-related juvenile neuronal ceroid lipofuscinosis	2
314629	CLN11 disease	GRN	CLN11 disease	2
3338	Toriello-Carey syndrome	DDX3X	Toriello-Carey syndrome	2
3157	Septo-optic dysplasia spectrum	ARNT2	Septo-optic dysplasia spectrum	2
1855	Spondyloenchondrodysplasia	ACP5	Spondyloenchondrodysplasia	2
314679	Cerebrofacioarticular syndrome	FAT4	Cerebrofacioarticular syndrome	2
314667	TMEM165-CDG	TMEM165	TMEM165-CDG	2
3472	Yunis-Varon syndrome	VAC14	Yunis-Varon syndrome	2
839	Congenital nephrotic syndrome, Finnish type	NPHS1	Congenital nephrotic syndrome, Finnish type	2
314652	Variant ABeta2M amyloidosis	B2M	Variant ABeta2M amyloidosis	2
280183	Methylmalonic aciduria due to transcobalamin receptor defect	CD320	Methylmalonic aciduria due to transcobalamin receptor defect	2
238455	Infantile dystonia-parkinsonism	SLC6A3	Infantile dystonia-parkinsonism	2
369920	Pontocerebellar hypoplasia type 9	AMPD2	Pontocerebellar hypoplasia type 9	2
531	Miller-Dieker syndrome	PAFAH1B1	Miller-Dieker syndrome	2
314647	Non-progressive cerebellar ataxia with intellectual disability	CAMTA1	Non-progressive cerebellar ataxia with intellectual disability	2
3175	X-linked spasticity-intellectual disability-epilepsy syndrome	ARX	X-linked spasticity-intellectual disability-epilepsy syndrome	2
314662	Segmental progressive overgrowth syndrome with fibroadipose hyperplasia	PIK3CA	Segmental progressive overgrowth syndrome with fibroadipose hyperplasia	2
314655	Severe neonatal hypotonia-seizures-encephalopathy syndrome due to 5q31.3 microdeletion	PURA	Severe neonatal hypotonia-seizures-encephalopathy syndrome due to 5q31.3 microdeletion	2
452	X-linked lissencephaly with abnormal genitalia	ARX	X-linked lissencephaly with abnormal genitalia	2
3473	Zimmermann-Laband syndrome	KCNH1	Zimmermann-Laband syndrome	2
3459	Wilson-Turner syndrome	LAS1L	Wilson-Turner syndrome	2
370103	Primary dystonia, DYT17 type	DYT17	Primary dystonia, DYT17 type	2
370097	Oculocutaneous albinism type 6	SLC24A5	Oculocutaneous albinism type 6	2
370943	Autism spectrum disorder-epilepsy-arthrogryposis syndrome	SLC35A3	Autism spectrum disorder-epilepsy-arthrogryposis syndrome	2
238763	Glaucoma secondary to spherophakia/ectopia lentis and megalocornea	LTBP2	Glaucoma secondary to spherophakia/ectopia lentis and megalocornea	2
238505	Combined immunodeficiency due to CD27 deficiency	CD27	Combined immunodeficiency due to CD27 deficiency	2
370930	XYLT1-CDG	XYLT1	XYLT1-CDG	2
330054	Congenital cataract-progressive muscular hypotonia-hearing loss-developmental delay syndrome	GFER	Congenital cataract-progressive muscular hypotonia-hearing loss-developmental delay syndrome	2
280325	Distal monosomy 12p	ERC1	Distal monosomy 12p	2
370927	SSR4-CDG	SSR4	SSR4-CDG	2
280333	Alpha-dystroglycan-related limb-girdle muscular dystrophy R16	DAG1	Alpha-dystroglycan-related limb-girdle muscular dystrophy R16	2
1856	Spondyloperipheral dysplasia-short ulna syndrome	COL2A1	Spondyloperipheral dysplasia-short ulna syndrome	2
370924	STT3B-CDG	STT3B	STT3B-CDG	2
370921	STT3A-CDG	STT3A	STT3A-CDG	2
330050	DNM1L-related encephalopathy due to mitochondrial and peroxisomal fission defect	DNM1L	DNM1L-related encephalopathy due to mitochondrial and peroxisomal fission defect	2
238769	1q44 microdeletion syndrome	HNRNPU	1q44 microdeletion syndrome	2
3455	Wiedemann-Rautenstrauch syndrome	POLR3A	Wiedemann-Rautenstrauch syndrome	2
3454	Intellectual disability-developmental delay-contractures syndrome	ZC4H2	Intellectual disability-developmental delay-contractures syndrome	2
1827	Acromelic frontonasal dysplasia	ZSWIM6	Acromelic frontonasal dysplasia	2
370088	Acute infantile liver failure-multisystemic involvement syndrome	LARS1	Acute infantile liver failure-multisystemic involvement syndrome	2
370997	Muscle-eye-brain disease with bilateral multicystic leucodystrophy	DAG1	Muscle-eye-brain disease with bilateral multicystic leucodystrophy	2
3416	Hyperostosis corticalis generalisata	SOST	Hyperostosis corticalis generalisata	2
280365	Autosomal semi-dominant severe lipodystrophic laminopathy	LMNA	Autosomal semi-dominant severe lipodystrophic laminopathy	2
3197	Hereditary hyperekplexia	SLC6A5	Hereditary hyperekplexia	2
3193	Supravalvular aortic stenosis	ELN	Supravalvular aortic stenosis	2
238475	Familial hypercholanemia	BAAT	Familial hypercholanemia	2
279934	Mitochondrial DNA depletion syndrome, hepatocerebral form due to DGUOK deficiency	DGUOK	Mitochondrial DNA depletion syndrome, hepatocerebral form due to DGUOK deficiency	2
279943	Hereditary neutrophilia	CSF3R	Hereditary neutrophilia	2
329481	Lipoprotein glomerulopathy	APOE	Lipoprotein glomerulopathy	2
280558	Warsaw breakage syndrome	DDX11	Warsaw breakage syndrome	2
238722	Familial congenital mirror movements	NTN1	Familial congenital mirror movements	2
280553	Fatal infantile hypertonic myofibrillar myopathy	CRYAB	Fatal infantile hypertonic myofibrillar myopathy	2
280586	Chondrodysplasia with joint dislocations, gPAPP type	BPNT2	Chondrodysplasia with joint dislocations, gPAPP type	2
329475	Spastic paraplegia-Paget disease of bone syndrome	VCP	Spastic paraplegia-Paget disease of bone syndrome	2
280356	PLIN1-related familial partial lipodystrophy	PLIN1	PLIN1-related familial partial lipodystrophy	2
3220	Deafness-enamel hypoplasia-nail defects syndrome	PEX6	Deafness-enamel hypoplasia-nail defects syndrome	2
280576	Nestor-Guillermo progeria syndrome	BANF1	Nestor-Guillermo progeria syndrome	2
280397	Familial Alzheimer-like prion disease	PRNP	Familial Alzheimer-like prion disease	2
280384	Recessive intellectual disability-motor dysfunction-multiple joint contractures syndrome	ERLIN2	Recessive intellectual disability-motor dysfunction-multiple joint contractures syndrome	2
329802	5p13 microduplication syndrome	NIPBL	5p13 microduplication syndrome	2
280406	Familial steroid-resistant nephrotic syndrome with sensorineural deafness	COQ6	Familial steroid-resistant nephrotic syndrome with sensorineural deafness	2
370022	Ataxia-intellectual disability-oculomotor apraxia-cerebellar cysts syndrome	LAMA1	Ataxia-intellectual disability-oculomotor apraxia-cerebellar cysts syndrome	2
238459	SLC35A1-CDG	SLC35A1	SLC35A1-CDG	2
314689	Combined immunodeficiency due to STK4 deficiency	STK4	Combined immunodeficiency due to STK4 deficiency	2
238523	Atypical hypotonia-cystinuria syndrome	CAMKMT	Atypical hypotonia-cystinuria syndrome	2
3322	Hoyeraal-Hreidarsson syndrome	PARN	Hoyeraal-Hreidarsson syndrome	2
3255	Filippi syndrome	CKAP2L	Filippi syndrome	2
317425	Severe combined immunodeficiency due to DNA-PKcs deficiency	PRKDC	Severe combined immunodeficiency due to DNA-PKcs deficiency	2
276405	Hyperbiliverdinemia	BLVRA	Hyperbiliverdinemia	2
3237	Multiple synostoses syndrome	FGF9	Multiple synostoses syndrome	2
3238	Cardiospondylocarpofacial syndrome	MAP3K7	Cardiospondylocarpofacial syndrome	2
276280	Hemihyperplasia-multiple lipomatosis syndrome	PIK3CA	Hemihyperplasia-multiple lipomatosis syndrome	2
238446	15q11q13 microduplication syndrome	UBE3A	15q11q13 microduplication syndrome	2
238329	Severe X-linked mitochondrial encephalomyopathy	AIFM1	Severe X-linked mitochondrial encephalomyopathy	2
317473	Pancytopenia due to IKZF1 mutations	IKZF1	Pancytopenia due to IKZF1 mutations	2
1900	Kyphoscoliotic Ehlers-Danlos syndrome due to lysyl hydroxylase 1 deficiency	PLOD1	Kyphoscoliotic Ehlers-Danlos syndrome due to lysyl hydroxylase 1 deficiency	2
238569	Immune dysregulation-inflammatory bowel disease-arthritis-recurrent infections syndrome	IL10RB	Immune dysregulation-inflammatory bowel disease-arthritis-recurrent infections syndrome	2
276183	Spinocerebellar ataxia type 32	SCA32	Spinocerebellar ataxia type 32	2
3226	Deafness-lymphedema-leukemia syndrome	GATA2	Deafness-lymphedema-leukemia syndrome	2
276193	Spinocerebellar ataxia type 35	TGM6	Spinocerebellar ataxia type 35	2
276198	Spinocerebellar ataxia type 36	NOP56	Spinocerebellar ataxia type 36	2
276556	Hyperinsulinism due to UCP2 deficiency	UCP2	Hyperinsulinism due to UCP2 deficiency	2
276432	Ogden syndrome	NAA10	Ogden syndrome	2
3253	Cleft lip/palate-ectodermal dysplasia syndrome	NECTIN1	Cleft lip/palate-ectodermal dysplasia syndrome	2
572	Immunodeficiency by defective expression of MHC class II	CIITA	Immunodeficiency by defective expression of MHC class II	2
240112	Progressive supranuclear palsy-progressive non-fluent aphasia syndrome	MAPT	Progressive supranuclear palsy-progressive non-fluent aphasia syndrome	2
317428	Combined immunodeficiency due to ORAI1 deficiency	ORAI1	Combined immunodeficiency due to ORAI1 deficiency	2
820	Sneddon syndrome	ADA2	Sneddon syndrome	2
206436	Infantile Krabbe disease	GALC	Infantile Krabbe disease	2
369992	Severe dermatitis-multiple allergies-metabolic wasting syndrome	DSG1	Severe dermatitis-multiple allergies-metabolic wasting syndrome	2
369962	Methylmalonic acidemia with homocystinuria, type cblX	HCFC1	Methylmalonic acidemia with homocystinuria, type cblX	2
343	Hyperimmunoglobulinemia D with periodic fever	MVK	Hyperimmunoglobulinemia D with periodic fever	2
276435	Lower motor neuron syndrome with late-adult onset	CHCHD10	Lower motor neuron syndrome with late-adult onset	2
424	Familial hyperthyroidism due to mutations in TSH receptor	TSHR	Familial hyperthyroidism due to mutations in TSH receptor	2
743	Severe hereditary thrombophilia due to congenital protein S deficiency	PROS1	Severe hereditary thrombophilia due to congenital protein S deficiency	2
412	Dysbetalipoproteinemia	APOE	Dysbetalipoproteinemia	2
2089	Glycogen storage disease due to hepatic glycogen synthase deficiency	GYS2	Glycogen storage disease due to hepatic glycogen synthase deficiency	2
943	Malonic aciduria	MLYCD	Malonic aciduria	2
230839	Classical-like Ehlers-Danlos syndrome type 1	TNXB	Classical-like Ehlers-Danlos syndrome type 1	2
329466	Autosomal dominant focal dystonia, DYT25 type	GNAL	Autosomal dominant focal dystonia, DYT25 type	2
2460	Van den Ende-Gupta syndrome	SCARF2	Van den Ende-Gupta syndrome	2
369955	Methylmalonic acidemia with homocystinuria, type cblJ	ABCD4	Methylmalonic acidemia with homocystinuria, type cblJ	2
275517	Autoimmune lymphoproliferative syndrome with recurrent viral infections	CASP8	Autoimmune lymphoproliferative syndrome with recurrent viral infections	2
257	Epidermolysis bullosa simplex with muscular dystrophy	PLEC	Epidermolysis bullosa simplex with muscular dystrophy	2
3339	Toriello-Lacassie-Droste syndrome	KRAS	Toriello-Lacassie-Droste syndrome	2
331226	Susceptibility to infection due to TYK2 deficiency	TYK2	Susceptibility to infection due to TYK2 deficiency	2
369939	Severe motor and intellectual disabilities-sensorineural deafness-dystonia syndrome	BCAP31	Severe motor and intellectual disabilities-sensorineural deafness-dystonia syndrome	2
3258	Cenani-Lenz syndrome	LRP4	Cenani-Lenz syndrome	2
369970	Microcornea-myopic chorioretinal atrophy-telecanthus syndrome	ADAMTS18	Microcornea-myopic chorioretinal atrophy-telecanthus syndrome	2
3342	Arterial tortuosity syndrome	SLC2A10	Arterial tortuosity syndrome	2
240760	Nijmegen breakage syndrome-like disorder	RAD50	Nijmegen breakage syndrome-like disorder	2
3352	Tricho-dento-osseous syndrome	DLX3	Tricho-dento-osseous syndrome	2
314978	X-linked non progressive cerebellar ataxia	ATP2B3	X-linked non progressive cerebellar ataxia	2
369942	CADDS	BCAP31	CADDS	2
231720	Non-acquired combined pituitary hormone deficiency-sensorineural hearing loss-spine abnormalities syndrome	LHX3	Non-acquired combined pituitary hormone deficiency-sensorineural hearing loss-spine abnormalities syndrome	2
315306	Classic congenital adrenal hyperplasia due to 21-hydroxylase deficiency, salt wasting form	CYP21A2	Classic congenital adrenal hyperplasia due to 21-hydroxylase deficiency, salt wasting form	2
331176	Autosomal recessive severe congenital neutropenia due to G6PC3 deficiency	G6PC3	Autosomal recessive severe congenital neutropenia due to G6PC3 deficiency	2
3275	Spondylocarpotarsal synostosis	FLNB	Spondylocarpotarsal synostosis	2
329284	Beta-propeller protein-associated neurodegeneration	WDR45	Beta-propeller protein-associated neurodegeneration	2
317476	X-linked immunodeficiency with magnesium defect, Epstein-Barr virus infection and neoplasia	MAGT1	X-linked immunodeficiency with magnesium defect, Epstein-Barr virus infection and neoplasia	2
329457	Distal arthrogryposis type 5D	ECEL1	Distal arthrogryposis type 5D	2
3301	Tetraamelia-multiple malformations syndrome	WNT3	Tetraamelia-multiple malformations syndrome	2
238578	Familial clubfoot due to 17q23.1q23.2 microduplication	TBX4	Familial clubfoot due to 17q23.1q23.2 microduplication	2
1901	Dermatosparaxis Ehlers-Danlos syndrome	ADAMTSL2	Dermatosparaxis Ehlers-Danlos syndrome	2
329319	Thrombocythemia with distal limb defects	THPO	Thrombocythemia with distal limb defects	2
178	Chordoma	TBXT	Chordoma	1
233	Duane retraction syndrome	SALL4	Duane retraction syndrome	1
281090	Syndromic recessive X-linked ichthyosis	STS	Syndromic recessive X-linked ichthyosis	1
308386	Sulfite oxidase deficiency due to molybdenum cofactor deficiency type A	MOCS1	Sulfite oxidase deficiency due to molybdenum cofactor deficiency type A	1
281201	Keratosis linearis-ichthyosis congenita-sclerosing keratoderma syndrome	POMP	Keratosis linearis-ichthyosis congenita-sclerosing keratoderma syndrome	1
79246	Pyruvate dehydrogenase phosphatase deficiency	PDP1	Pyruvate dehydrogenase phosphatase deficiency	1
243	46,XX gonadal dysgenesis	SPIDR	46,XX gonadal dysgenesis	1
85169	Familial digital arthropathy-brachydactyly	TRPV4	Familial digital arthropathy-brachydactyly	1
95712	Thyroid ectopia	PAX8	Thyroid ectopia	1
48	Congenital bilateral absence of vas deferens	CFTR	Congenital bilateral absence of vas deferens	1
330041	Hemoglobin M disease	HBA1	Hemoglobin M disease	1
423	Malignant hyperthermia of anesthesia	RYR1	Malignant hyperthermia of anesthesia	1
79240	Glycogen storage disease due to liver and muscle phosphorylase kinase deficiency	PHKB	Glycogen storage disease due to liver and muscle phosphorylase kinase deficiency	1
85166	Platyspondylic dysplasia, Torrance type	COL2A1	Platyspondylic dysplasia, Torrance type	1
289157	Hypocalcemic vitamin D-dependent rickets	CYP2R1	Hypocalcemic vitamin D-dependent rickets	1
79253	Mild phenylketonuria	PAH	Mild phenylketonuria	1
79301	Congenital bile acid synthesis defect type 1	HSD3B7	Congenital bile acid synthesis defect type 1	1
95713	Athyreosis	PAX8	Athyreosis	1
240085	Progressive supranuclear palsy-parkinsonism syndrome	MAPT	Progressive supranuclear palsy-parkinsonism syndrome	1
97362	Renal hypoplasia, bilateral	PBX1	Renal hypoplasia, bilateral	1
1344	Atrial standstill	NPPA	Atrial standstill	1
189	Hidrotic ectodermal dysplasia	GJB6	Hidrotic ectodermal dysplasia	1
289499	Congenital cataract microcornea with corneal opacity	ATOH7	Congenital cataract microcornea with corneal opacity	1
177926	Bleeding disorder in hemophilia A carriers	F8	Bleeding disorder in hemophilia A carriers	1
97364	Bilateral multicystic dysplastic kidney	HNF1B	Bilateral multicystic dysplastic kidney	1
331206	Severe combined immunodeficiency due to complete RAG1/2 deficiency	RAG2	Severe combined immunodeficiency due to complete RAG1/2 deficiency	1
177929	Bleeding disorder in hemophilia B carriers	F9	Bleeding disorder in hemophilia B carriers	1
330032	Hemoglobin Lepore-beta-thalassemia syndrome	HBD	Hemoglobin Lepore-beta-thalassemia syndrome	1
79243	Pyruvate dehydrogenase E1-alpha deficiency	LONP1	Pyruvate dehydrogenase E1-alpha deficiency	1
289176	Autosomal recessive hypophosphatemic rickets	ENPP1	Autosomal recessive hypophosphatemic rickets	1
240094	Progressive supranuclear palsy-pure akinesia with gait freezing syndrome	MAPT	Progressive supranuclear palsy-pure akinesia with gait freezing syndrome	1
79244	Pyruvate dehydrogenase E2 deficiency	DLAT	Pyruvate dehydrogenase E2 deficiency	1
95702	X-linked adrenal hypoplasia congenita	NR0B1	X-linked adrenal hypoplasia congenita	1
289465	Isolated congenital adermatoglyphia	SMARCAD1	Isolated congenital adermatoglyphia	1
79273	Hereditary coproporphyria	CPOX	Hereditary coproporphyria	1
289307	Developmental delay due to methylmalonate semialdehyde dehydrogenase deficiency	ALDH6A1	Developmental delay due to methylmalonate semialdehyde dehydrogenase deficiency	1
776	Lujan-Fryns syndrome	UPF3B	Lujan-Fryns syndrome	1
275	Severe combined immunodeficiency due to DCLRE1C deficiency	DCLRE1C	Severe combined immunodeficiency due to DCLRE1C deficiency	1
240103	Progressive supranuclear palsy-corticobasal syndrome	MAPT	Progressive supranuclear palsy-corticobasal syndrome	1
97548	Right sided atrial isomerism	GDF1	Right sided atrial isomerism	1
83454	Glomuvenous malformation	GLMN	Glomuvenous malformation	1
1331	Familial prostate cancer	MSR1	Familial prostate cancer	1
86830	Chronic myeloproliferative disease, unclassifiable	PDGFRB	Chronic myeloproliferative disease, unclassifiable	1
282166	Inherited Creutzfeldt-Jakob disease	PRNP	Inherited Creutzfeldt-Jakob disease	1
329314	Adult-onset multiple mitochondrial DNA deletion syndrome due to DGUOK deficiency	DGUOK	Adult-onset multiple mitochondrial DNA deletion syndrome due to DGUOK deficiency	1
85193	Idiopathic juvenile osteoporosis	WNT1	Idiopathic juvenile osteoporosis	1
284343	Pleuropulmonary blastoma familial tumor susceptibility syndrome	DICER1	Pleuropulmonary blastoma familial tumor susceptibility syndrome	1
329308	Fatty acid hydroxylase-associated neurodegeneration	FA2H	Fatty acid hydroxylase-associated neurodegeneration	1
86841	Myelodysplastic syndrome associated with isolated del(5q) chromosome abnormality	RPS14	Myelodysplastic syndrome associated with isolated del(5q) chromosome abnormality	1
86834	Juvenile myelomonocytic leukemia	CBL	Juvenile myelomonocytic leukemia	1
86829	Chronic neutrophilic leukemia	CSF3R	Chronic neutrophilic leukemia	1
1136	Arnold-Chiari malformation type II	FUZ	Arnold-Chiari malformation type II	1
79345	Brachytelephalangic chondrodysplasia punctata	ARSL	Brachytelephalangic chondrodysplasia punctata	1
183675	Recurrent infections associated with rare immunoglobulin isotypes deficiency	IGKC	Recurrent infections associated with rare immunoglobulin isotypes deficiency	1
86849	Acute basophilic leukemia	GATA1	Acute basophilic leukemia	1
86845	Acute myeloid leukaemia with myelodysplasia-related features	TET2	Acute myeloid leukaemia with myelodysplasia-related features	1
284282	Autosomal recessive cerebellar ataxia-epilepsy-intellectual disability syndrome due to WWOX deficiency	WWOX	Autosomal recessive cerebellar ataxia-epilepsy-intellectual disability syndrome due to WWOX deficiency	1
86884	Subcutaneous panniculitis-like T-cell lymphoma	HAVCR2	Subcutaneous panniculitis-like T-cell lymphoma	1
234	Dubin-Johnson syndrome	ABCC2	Dubin-Johnson syndrome	1
199354	Cerebral autosomal recessive arteriopathy-subcortical infarcts-leukoencephalopathy	HTRA1	Cerebral autosomal recessive arteriopathy-subcortical infarcts-leukoencephalopathy	1
1942	Myoclonic-astatic epilepsy	AP2M1	Myoclonic-astatic epilepsy	1
324601	X-linked cleft palate and ankyloglossia	TBX22	X-linked cleft palate and ankyloglossia	1
329336	Adult-onset chronic progressive external ophthalmoplegia with mitochondrial myopathy	RNASEH1	Adult-onset chronic progressive external ophthalmoplegia with mitochondrial myopathy	1
199302	Isolated cleft lip	MSX1	Isolated cleft lip	1
85408	Rheumatoid factor-negative polyarticular juvenile idiopathic arthritis	IL2RB	Rheumatoid factor-negative polyarticular juvenile idiopathic arthritis	1
926	Acatalasemia	CAT	Acatalasemia	1
1675	Dihydropyrimidine dehydrogenase deficiency	DPYD	Dihydropyrimidine dehydrogenase deficiency	1
85294	X-linked epilepsy-learning disabilities-behavior disorders syndrome	SYN1	X-linked epilepsy-learning disabilities-behavior disorders syndrome	1
189427	Cushing syndrome due to macronodular adrenal hyperplasia	ARMC5	Cushing syndrome due to macronodular adrenal hyperplasia	1
199247	Corticosteroid-binding globulin deficiency	SERPINA6	Corticosteroid-binding globulin deficiency	1
17	Fatal infantile lactic acidosis with methylmalonic aciduria	SUCLG1	Fatal infantile lactic acidosis with methylmalonic aciduria	1
86812	POMT1-related limb-girdle muscular dystrophy R11	POMT1	POMT1-related limb-girdle muscular dystrophy R11	1
85445	AA amyloidosis	SAA1	AA amyloidosis	1
189439	Primary pigmented nodular adrenocortical disease	PRKACA	Primary pigmented nodular adrenocortical disease	1
289266	Early-onset epileptic encephalopathy and intellectual disability due to GRIN2A mutation	GRIN2A	Early-onset epileptic encephalopathy and intellectual disability due to GRIN2A mutation	1
199285	Hereditary hypercarotenemia and vitamin A deficiency	BCO1	Hereditary hypercarotenemia and vitamin A deficiency	1
313838	Coats plus syndrome	STN1	Coats plus syndrome	1
85451	ATTRV122I amyloidosis	TTR	ATTRV122I amyloidosis	1
329469	Acute megakaryoblastic leukemia without Down syndrome	CBFA2T3	Acute megakaryoblastic leukemia without Down syndrome	1
329903	Immunoglobulin-mediated membranoproliferative glomerulonephritis	DGKE	Immunoglobulin-mediated membranoproliferative glomerulonephritis	1
284324	Childhood-onset autosomal recessive slowly progressive spinocerebellar ataxia	TPP1	Childhood-onset autosomal recessive slowly progressive spinocerebellar ataxia	1
79303	Congenital bile acid synthesis defect type 2	AKR1D1	Congenital bile acid synthesis defect type 2	1
326	Congenital factor V deficiency	F5	Congenital factor V deficiency	1
84081	Senior-Boichis syndrome	TMEM67	Senior-Boichis syndrome	1
140	Campomelic dysplasia	SOX9	Campomelic dysplasia	1
171871	Renal pseudohypoaldosteronism type 1	NR3C2	Renal pseudohypoaldosteronism type 1	1
171706	Short stature-delayed bone age due to thyroid hormone metabolism deficiency	SECISBP2	Short stature-delayed bone age due to thyroid hormone metabolism deficiency	1
171700	Diffuse panbronchiolitis	MUC5B	Diffuse panbronchiolitis	1
638	Neurofibromatosis-Noonan syndrome	NF1	Neurofibromatosis-Noonan syndrome	1
2334	Autosomal dominant keratitis	PAX6	Autosomal dominant keratitis	1
215	Congenital stationary night blindness	GNB3	Congenital stationary night blindness	1
2380	Legg-Calvé-Perthes disease	COL2A1	Legg-Calvé-Perthes disease	1
85128	Bothnia retinal dystrophy	RLBP1	Bothnia retinal dystrophy	1
57	Glycogen storage disease due to aldolase A deficiency	ALDOA	Glycogen storage disease due to aldolase A deficiency	1
180	Choroideremia	CHM	Choroideremia	1
